feature,importance
일조시간,0.7531072973550311
일사량,0.08114820959220793
총강수량,0.053498758866994706
평균습도,0.04017553737244504
평균기온,0.03687025364004343
평균풍속,0.018808950371157766
평균운량,0.016297751671264328
총적설량,9.324113085557183e-05
설비용량(MW),0.0
