feature,importance
일조시간,0.5212587059455576
일사량,0.29475825083357277
평균기온,0.04959472711654539
평균습도,0.04953046289112208
평균풍속,0.03298712925257244
평균운량,0.030605334652874426
총강수량,0.02108514486282309
총적설량,0.00018024444493218607
설비용량(MW),0.0
