mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.12632004419962564,0.01046856281539705,0.008533239364624023,0.002431647681734363,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6965883781093436,0.7608194341834679,0.72463761646052,0.7273484762511105,0.026292187834697264,75
0.5038223266601562,0.03711198143373625,0.023630698521931965,0.0011155257599289087,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6972283994428843,0.7641623972902061,0.7239326166696773,0.7284411378009225,0.02751102917073421,25
0.8569913705190023,0.025495795457089104,0.03668602307637533,0.009283734354061367,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.6959841089120522,0.764785053024151,0.7231086902688013,0.7279592840683348,0.028296509476554293,43
0.1557013193766276,0.007969031645437295,0.008366664250691732,0.0028116747297317573,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6968802896413467,0.7678033698765458,0.7157295041273941,0.7268043878817623,0.02999456189758068,101
0.4783923625946045,0.014004579425667511,0.022791226704915363,0.005078783641794163,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6966944099950241,0.767515239829835,0.7186892695873637,0.7276329731374075,0.029596056713872252,59
0.8039656480153402,0.018082708352571142,0.03654130299886068,0.005387844398583962,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.6999273158474888,0.7673195577976432,0.7183624206162251,0.7285364314204523,0.028437785200333212,17
0.15300520261128744,0.003909586456238506,0.006325642267862956,0.0019718140962652103,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.699480513296145,0.7660381812521153,0.7160231873852723,0.7271806273111775,0.02829425312920673,83
0.4557345708211263,0.003659799019700113,0.01723448435465495,0.002664132988221355,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7018093403595316,0.768926149216385,0.7171496058221958,0.7292950317993707,0.028714688888060166,3
0.74420166015625,0.01150366287193605,0.03003843625386556,0.0028146726493446413,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.7010284628830121,0.766517789227088,0.7179480476252809,0.7284980999117936,0.027757169268332986,21
0.15326778093973795,0.014516688008210318,0.009280840555826822,0.0005406002121512529,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6929166275821801,0.7621728540040732,0.7197556805760158,0.724948387387423,0.028511160125724543,143
0.4595809777577718,0.010106024080045914,0.02080710728963216,0.0027410129561985424,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6960676613013346,0.767137332970906,0.7208512576553068,0.7280187506425158,0.029453401327027742,31
0.7458849747975668,0.0028496643688117607,0.03603426615397135,0.000905918953667082,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.6965854910787723,0.7683805430402496,0.721966894307508,0.7289776428088434,0.0297264788524702,7
0.1456606388092041,0.009177523576116025,0.005338112513224284,0.00036785096329457466,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6976477162661417,0.7591744546835845,0.719131601745404,0.7253179242317102,0.025496245795548506,139
0.4471680323282878,0.002532505635320786,0.022537787755330402,0.0034682263155310215,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6976913366689066,0.7663276987532437,0.7193920788664847,0.7278037047628784,0.028645001166098968,51
0.7329628467559814,0.013839477863382237,0.030274073282877605,0.0014454285362959622,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.6972980216343538,0.767924597262843,0.7203843418236446,0.7285356535736138,0.029403641596300788,19
0.13428894678751627,0.013966277856919144,0.008739391962687174,0.0016470750882340841,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6974276964933298,0.7628378326325649,0.713075266932029,0.724446932019308,0.027887960993724446,149
0.42394598325093585,0.02181039884047345,0.017784277598063152,0.0039449857951834285,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6992261743115185,0.7669839387386942,0.7156538828828236,0.7272879986443455,0.02885935027227199,77
