mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.20068120956420898,0.025808238550254377,0.010307073593139648,0.002267195576587018,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8245900021265262,0.7712202582898222,0.791723453794744,0.7958445714036975,0.021982115413201574,135
0.6523008346557617,0.03756687050499291,0.029004812240600586,0.004195423444161267,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8260579193840918,0.7698782152828574,0.7960113070941204,0.7973158139203566,0.02295381002172749,47
0.9995196660359701,0.019558719948970422,0.03367265065511068,0.004516989791262603,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8273932157329325,0.7675030654383939,0.7965258718666205,0.7971407176793156,0.024453916552100562,77
0.17273457845052084,0.0317065666259814,0.005207141240437825,0.0002106902104197438,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8268975508543198,0.7693203117581465,0.7925134170141438,0.7962437598755367,0.023653346611450646,127
0.4855040709177653,0.039915335699728466,0.021411657333374023,0.003553898023325056,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8257444422577909,0.7722850595629834,0.7937376318310563,0.7972557112172769,0.021966020144051003,55
1.1166739463806152,0.13848164205247027,0.042420387268066406,0.0017615661012301592,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8267560880220421,0.770620126124393,0.7951400500729388,0.797505421406458,0.022978363601478886,37
0.14974713325500488,0.009864433941684044,0.0077092647552490234,0.0024223625892770403,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.825798962383457,0.7639629907636267,0.7915899660764173,0.7937839730745003,0.025292055360960557,159
0.6568137009938558,0.052297734886053805,0.028451999028523762,0.0068255542660290765,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.827462641262105,0.7656634693346975,0.7940450870434907,0.7957237325467644,0.02525731314256741,145
1.079225222269694,0.05533725076855835,0.04172468185424805,0.007107306169070248,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8286555107465121,0.7658045692809662,0.7945073050744001,0.7963224617006261,0.025690871348394928,121
0.23777103424072266,0.02154681939909056,0.009403546651204428,0.0023881005281492424,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8306801369926676,0.7703273331336312,0.7944432552824923,0.7984835751362637,0.024804010049484803,7
0.7469669977823893,0.08451590903381796,0.03831076622009277,0.019131025203802485,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8295526206799313,0.7673631131869207,0.7954402769975929,0.7974520036214816,0.02542857963739161,43
1.0708022117614746,0.1620781186095272,0.044365644454956055,0.0067146676454020345,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8300351769360127,0.7663589298670632,0.7954416791845831,0.7972785953292196,0.02602814894030812,53
0.209580659866333,0.01053096308508203,0.00988300641377767,0.0024405452637915703,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8277248435937624,0.7658919326759117,0.7981281390237913,0.7972483050978219,0.025250845516492846,57
0.6020460923512777,0.04977686273840659,0.020998318990071613,0.002335948491960392,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8267452666497931,0.7690699679197083,0.7995030675204795,0.7984394340299937,0.02355785089310558,9
0.9179356892903646,0.10005358453778714,0.04246362050374349,0.0070696519414462046,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8283312257661606,0.7692374291286513,0.7982243787924875,0.7985976778957665,0.02412638547903113,1
0.15971867243448892,0.0059904952308831114,0.014029105504353842,0.0014783293823804513,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8247963331855359,0.7660852964320973,0.7965287852625275,0.7958034716267202,0.023974166917310805,141
0.49439628918965656,0.028524959921042994,0.021490017573038738,0.007925394462899358,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.8246097093891713,0.76698565409175,0.7959091674693612,0.7958348436500943,0.023524980768715488,137
