feature,importance
일조시간,0.43860755662122675
일사량,0.4052869866524624
평균기온,0.03984400220672169
평균습도,0.03387452865144614
총강수량,0.03383736471487207
평균풍속,0.02443582685045399
평균운량,0.02238927613812474
총적설량,0.0017244581646920709
설비용량(MW),0.0
