Voting_Error,Stacking_Error,Blending_Error
-0.17640632689662006,-0.15815255712204634,-0.17925239527087733
0.21788686614691422,0.21277982557817432,0.18584407275794823
0.33170033305576485,0.3445911471779839,0.3818423018380286
-0.4264568261571302,-0.36530318037983367,-0.38554205349099324
0.10113988897453052,0.09793745494309114,0.12322355069664859
0.6653613151818594,0.5937790764390731,0.5947346429460514
-0.3510101050739618,-0.35232554586726983,-0.3024798092859524
-0.42946768446043715,-0.3493146504951058,-0.3788074627328374
-0.12523470066209091,-0.15456189443197493,-0.15352760805783577
0.09507222381963931,0.09143861072939119,0.13631276035701445
0.0268693907745281,0.01634863021034061,0.046799675853866685
0.07575120680861769,0.0016977275641290035,0.0867004956066304
0.4077139384112525,0.3966250821499351,0.23422971012101135
0.13286731820432474,0.07709527028711882,0.07603239520657157
-0.1646039186494439,-0.16995472453742866,-0.20104716921636756
0.5945932251501782,0.6154488748532361,0.528194027843228
0.0946375060945861,0.0818575689438159,0.12141767817210458
0.42418406662940755,0.4445032394996812,0.48696535807534136
0.32100022139946627,0.361760005664705,0.36335926650747075
0.25333649440117156,0.21227353999723308,0.2398205453886546
0.17310623476969478,0.17591647848803316,0.17998499551860503
-0.286448948869672,-0.27884560815827575,-0.29680503052369933
-0.059764485251996735,-0.06540397830519479,-0.05449452061334231
0.008441281991498961,0.07374877623914378,0.04652325107244559
-0.08483698727068543,-0.09381388914831502,-0.062286857023755235
-0.32763471767662905,-0.3602388671065114,-0.2866490224794596
0.4595281769326056,0.43464081010953226,0.512857594264136
1.1523956077900988,1.1703854681117218,1.0905312864856798
-0.2276297295662093,-0.2720399458344942,-0.2644425665644803
0.04896886155457758,0.046487467096424595,0.07512007224352368
-0.05642147070668102,-0.026299263534038886,-0.09028757644941798
0.18655447228234223,0.21816341953206164,0.23089970068284993
0.22528207378148946,0.1730532018485922,0.16392402984237275
0.14420082367104925,0.15229701409078755,0.15300095393981428
0.3050097424780387,0.2775855656102231,0.27296445567599736
0.053291944103979194,0.054052898793207405,0.05587684418791827
0.20399136655557726,0.19293133306585108,0.204042701875073
-0.5012551557002323,-0.46851833223034656,-0.506011749073318
-0.009194961152613201,-0.00836344154356583,-0.020868415853614986
0.2086383969415353,0.2359489946722526,0.24427994068979686
-0.46470133621029075,-0.42228390056464127,-0.48265120032419806
-0.11333221746825295,-0.07693963347838517,-0.06245946502542532
0.009060708163168174,0.0006239179245444149,-0.044514627634928194
0.6328881746351007,0.6213410885533146,0.5965773057305621
0.13960357104356236,0.11635137914668903,0.2139282250454304
-0.3745302669653259,-0.36573760248565357,-0.3686045445425217
-1.92208377081929,-1.954291195419074,-2.0035543043876665
0.004314655069384887,-0.0012682862508774928,-0.051221917879278545
0.08187935578711691,0.055328066061580916,0.14060898630425944
0.013903215447445438,0.04954131274919105,0.01462923210934286
0.022297220990047606,0.034808829130106744,0.026122341427351703
0.2578274070076756,0.26791826536421404,0.1976894018663824
-0.10814755014932631,-0.10198977153827471,-0.12529555055069141
-0.15192557058078648,-0.14756998859325088,-0.18136058566519697
-0.14362001092666632,-0.1537707471369636,-0.11342831382491236
0.31728032938697326,0.29513070883049797,0.2715306428637856
-0.05150019076477763,-0.07536324412232576,-0.01434196621453232
-0.18531647445327026,-0.18470319872426577,-0.17149994283245684
0.08544669430395979,0.05428281200471341,0.04418174472309877
0.5786945673826462,0.5617295241009126,0.4031488297468222
0.17197788454427076,0.18479372813090267,0.3744722370866982
0.0435439365198218,0.06454600277939271,-0.03461528283979387
0.053696126922734955,0.02866952013984614,0.0315579041091083
-0.05963366896712863,-0.004266072851121017,-0.013501091859029035
0.11478596798663587,0.1344081370103256,0.07905405415754618
0.29118703933463586,0.2052845704604107,0.31068215473364313
-0.12212151068928229,-0.1184758594791317,-0.13638001895043406
0.07926096724183518,0.07879134587808001,0.08752445541153708
0.467161257352837,0.45902477885949944,0.3162072942419196
0.15460589976195838,0.14922803213817915,0.15992721181850866
-0.040173029005242,0.002084962912947408,-0.11985590983328748
0.3606832872558705,0.27661093655632607,0.27488556422250676
0.03489964055329087,0.022904135230361167,0.04340905027338926
0.09724322579253397,0.15584280777908033,0.10826438942344585
-0.4283480362317178,-0.41175223076437995,-0.4644474491526629
-1.9520770624665529,-1.9402284163973493,-1.934177136450681
0.05333207789274108,0.08707511109037513,0.12145530986078823
-0.12774737023745147,-0.1375391351470872,-0.13343388204193335
-0.6128941599165141,-0.553854617019534,-0.5610584374137755
-0.1202918985239767,-0.10108656937960858,-0.06034171859032367
-0.3781130821911407,-0.3349052187569561,-0.3968353265889719
0.2694002082998903,0.3202293366140325,0.294449844775897
0.3781096838653666,0.36180618235373374,0.2654343355775379
0.3000365326048038,0.3436489131401368,0.3812639552736281
0.13241190414032245,0.12791589355574495,0.12147284350658061
-0.44826395152203263,-0.4470706361819294,-0.49066100334231316
-0.4451359343197383,-0.4806738810864284,-0.40246540224474825
0.11868177515131362,0.09231009367746501,0.14889965882344214
0.008543043319729104,-0.05973582276910672,-0.13641777730929516
0.28251895152867146,0.27560813428642095,0.30787321558665814
0.05082329247935102,0.06490166726996321,0.07897378157450835
0.27249604400573957,0.2702390209166394,0.2602417848904306
0.3253345876871343,0.32431167281978723,0.31154264225103034
0.6852610329269513,0.7071423519792801,0.4551845097006957
0.18738540480291577,0.1579871380396478,0.1715958056918665
0.13790815451656302,0.13635256253833283,0.1601761189693831
0.5807100890969502,0.5670669428332684,0.5676511845950997
-0.05675500279591472,-0.008570536159030251,-0.039572505264219515
-0.017049563490114217,-0.05599462479178463,-0.046999570431681015
0.4224870190508927,0.4190118985975384,0.36883401020792395
0.03649433519225315,0.03826544470117943,0.05440656353442275
0.15170601583999033,0.14403664471110256,0.1729508510420783
-0.2205435948341785,-0.20789202568459764,-0.24946118484026225
0.6150971858746391,0.6124794268381176,0.5618156978482989
-1.348853611848396,-1.3407723336757005,-1.3296565637573945
0.23356475293548984,0.22161608838929459,0.26630589574887154
0.29603189033008137,0.31599612684145484,0.1710753091319921
0.01736153451337752,-0.022208489365040274,0.057988637788565445
-0.5998091047308949,-0.5744007142246454,-0.6098726572245161
0.32763854034876394,0.333780984254446,0.24201600737035645
-0.036103516266029256,-0.04156582202556924,-0.04615531643045623
0.0887208844544014,0.08304973354634004,0.1328305824753797
0.41512231099435026,0.4047748382665636,0.3462354013447366
0.06322567781147015,0.011868816331529697,0.04669750053371846
0.14790669452699134,0.14052914937794636,0.1725028485916047
0.12500069743196596,0.10364003468940997,0.09946929758084444
-0.26992022877145994,-0.293004313935741,-0.30044928193598586
0.17806677983374275,0.16794501644864424,0.07739840155524602
-0.20107111156268065,-0.1849492784176252,-0.14991614009964227
0.23040774949456355,0.2518230994173476,0.2767215700589758
0.5713295568696519,0.5952168871476036,0.5925690928096703
0.16910313167791702,0.1600749622836497,0.11652277498758612
0.09731126955603298,0.08058226502983845,0.12993061693036378
-2.130423266589102,-2.2208398286284687,-2.4658462538562613
-0.26703009262209876,-0.28516269713162057,-0.27286189704233954
-0.01395428652157027,0.005711645224048212,0.020561353252529502
0.5422865303304096,0.4634105718011301,0.29690769666079975
0.20127046718823594,0.1990742874679836,0.17352673755006198
0.2594179946336832,0.24240306124870692,0.15602721934052988
0.08176687359494084,0.10073257708566818,0.1378796231922148
-0.2923136367145662,-0.30377326794979953,-0.31034803694967383
0.9224375426564408,0.9066421162776419,0.8840083759877533
0.27559433725931926,0.3226261170925242,0.25380627560836344
0.5323991434933382,0.49872051356152935,0.48477211460806235
0.22380275573296116,0.3005703494278309,0.24982732630421234
-0.1670489610944291,-0.180314042322915,-0.14319751963738658
0.03655957645983854,0.04483191020620669,0.07252286708270206
0.3359567513446784,0.32015691338209695,0.3149463649356159
0.48246275931317495,0.42386832686740483,0.35491237938359954
0.1555752946025304,0.12967082435511368,0.07655775621569072
0.19988246845345503,0.21442350832437218,0.18779684458080026
-0.011146051507541888,-0.03853674291131859,-0.038425142806617796
0.10814111279578587,0.07692672989557292,0.10468782427876522
0.1609151531598334,0.2022276688064164,0.18250209770845438
0.15728921055147982,0.15177234608560175,0.13986552027055543
0.09899045274286689,0.08849282896703015,0.12566938709886522
0.8384696413153592,0.8144144333476526,0.7546685590152069
-0.3127243973666225,-0.32431215647825073,-0.293437667007876
0.06565184259645784,0.08114504565449154,0.08233678383532128
0.03134423422329369,0.026730646589282037,0.028714687098508662
-0.028428531434880888,-0.07306809330865605,-0.1212781526197606
0.3866316394592353,0.354992168951741,0.33487375194958013
0.1472180052740497,0.1268648261293086,0.11799628603565049
-0.19413943556393976,-0.16299023748589359,-0.23563343775920798
0.02252035945067621,0.03216665620273096,0.06161280526836621
-0.35250119798235113,-0.32966354901598605,-0.3366083317096207
0.012098090632530312,0.03746128243196212,0.032562972189856154
-0.2670578552497691,-0.2843833486883651,-0.25566633718190324
0.025312800347404574,-0.013590241630355271,-0.04285800864470524
-0.32989771449681554,-0.32986866463554243,-0.27223460616556855
-0.023061329975206046,-9.460172800923594e-05,-0.031867526231598164
0.1723987651493335,0.08540681467834865,0.03497287791675818
0.4422480231108137,0.4359872080798768,0.38085114429013167
