Voting_Error,Stacking_Error,Blending_Error
-0.4879587008320305,-0.9543488538611564,-0.7096461258294422
0.8321630890672074,0.6983367174896973,0.7140949881524348
0.6759513529465444,0.8025323468996834,0.8130592035821458
-1.4251924060820902,-1.7721329328896984,-1.7555274969216073
0.3342066112666524,0.16430082213816855,0.3684329649050895
0.44626168859814896,-0.4724696530371082,0.4540707985137926
-0.12247450088746437,0.007632682655140499,-0.09570294278673153
-0.6351009641650165,-0.5900795311261124,-0.6803447590975684
-1.6903098647599144,-2.17774641404988,-1.763906945371294
0.08495232514552864,0.3377069955024794,0.2984059131136654
-0.23281712339554428,0.029403303945784387,-0.12516922251380613
-0.6586841540854032,-0.45119523211583346,-0.6215904058312587
0.942674804084561,0.9699274720911841,0.786808553397977
-0.08865276565537439,0.01177676030464081,0.19650811490461528
0.25279043546749236,0.07215972388837688,0.23163172557895795
-0.04912373595988173,0.1273164632475574,0.05339518490218187
0.5735682959452251,0.5088982375864006,0.4978900050356483
0.6019191205376124,0.949382563546548,0.7324078382706247
-1.7916014995353864,-1.986164490174751,-1.762630349686427
0.43438462837187064,0.46735852755511953,0.45464663447373166
-0.1222729979629058,-0.19374586157755225,-0.06957188216139798
-0.3089490222170692,-0.2431934703738694,-0.16304164517259156
-0.3549925525051254,-0.4457695883275805,-0.435974673655785
-0.9971022592550343,-0.6654184598280803,-1.055017833856705
0.6002040707825507,0.8245261026727205,0.6552123115615374
0.13007532771398012,-0.0417217456651815,0.06798912916970057
0.3038682063909093,0.6981685378420401,0.6007687884282618
-1.6746678930791656,-1.781792464327065,-1.601599209085498
0.36378139541451837,0.5344269732908131,0.5170729848447753
-1.8870691341868673,-1.499366359843374,-1.4403553486590726
-0.24741919858317907,-0.3835885228545832,-0.26695211113271977
0.4855857398740948,0.7042983501666455,0.6308650672080827
0.2467688931029297,0.3723364347996574,0.2748499592173834
0.5603997254590478,0.8002136599842364,0.6913601827193787
0.5131399120841671,0.5943926535650936,0.5411841735895679
0.7965674975661479,0.7563414833072155,0.5727125210958253
-0.07180011562021171,-0.2640716098775995,0.08784120790343142
1.4899412403840673,1.7561430986136628,1.500134617817821
-1.0069330085009405,-1.0283668378202604,-0.8232231684799425
1.7130185894123304,1.8569080192854575,1.6589267332036837
-0.3145705559309695,0.06943177449141835,-0.09671401876119745
-0.16767990413493816,-0.28667436926526246,-0.3031060228913587
-0.2917635223448465,-0.5768415112514091,-0.4154564385223507
0.06902660959701556,0.38546908021809756,0.3309371568834729
0.04530762564776136,0.21219289882220682,0.15991270720567652
0.145604701231008,0.21556085174773898,0.09325811003617801
-6.558261176490057,-6.449493153527577,-6.571570675084972
-0.16193043106190963,-0.03259844355920638,-0.07707994505233273
1.265569193025999,1.3243909094583604,1.7459801698879858
0.5258721022730253,0.5240470390799876,0.4722469035571937
0.8642880533957431,0.7827089063527142,0.8664880007540949
-0.4111353139915659,-0.9269680295231115,-0.41006128675296516
-0.8979320636744808,-1.1256337732807857,-0.857336484389001
-0.6426093452418415,-1.1028717281773877,-1.099466171908205
0.5078701542282591,0.5740244557774252,0.4460468194109106
1.2932496374398132,0.702701265917125,0.9492206674063226
-1.0942323460761223,-0.8637035730068607,-0.9301730353123059
-0.9355318327213844,-1.3895789185797804,-0.8922822903179801
-0.7726830119095727,-0.4847961411463402,-0.49271054002271697
-0.1604495556149068,-0.30329964647832597,-0.14222054002414097
-0.27535431992782833,-0.33514175471372454,-0.13330280620499657
-1.5014852078580878,-1.6519976215965775,-1.7954184271105236
-0.10610872362137513,0.23082969078014148,0.0015740794774385947
1.3852918451904426,1.1905440231601556,1.0566688085184985
0.11359463915869128,0.3573586374142401,0.05326083515063296
1.8799314743504114,2.166362631234483,1.9354315336773267
-0.735595228238547,-1.0651343784041118,-0.8286950102053676
-0.23259089547796652,-0.3348282525124109,-0.23764745002261467
0.005178119748444843,0.40401329924998386,0.20356667876172008
1.6083782699947777,1.5925159769087642,1.6781895317072504
