feature,importance
일조시간,0.4197199393169777
일사량,0.3254904113963103
총강수량,0.08185872879441122
평균기온,0.05388631424243306
평균습도,0.04909927677400143
평균풍속,0.03632179282648667
평균운량,0.03256764657902028
총적설량,0.0010558900703594154
설비용량(MW),0.0
