Voting_Error,Stacking_Error,Blending_Error
0.2805496407964405,0.47491959238291237,0.6182858304600494
-4.761653568854971,-4.5020998702445585,-4.568133021958767
-2.748334915522661,-2.954754233109588,-2.57770260736815
-5.959866013352196,-5.993780664389886,-6.1476064998871465
0.5342569580855541,0.7452907890040237,0.8567804616628489
0.8466407465286956,0.8796535669855867,1.0339225186625303
-0.660829111244424,-0.8254501427112326,0.12189090002678471
1.9077399616731618,1.991441337012498,1.8595463657109264
0.26339593163862673,0.45672599333261665,0.6348024452475407
-4.610856367367486,-4.426680922261682,-4.113289544342859
0.3024882683633692,0.308784049627846,0.3248905723892417
1.1826458358069676,0.6590598568336574,1.3890102025515993
1.6019058150468446,1.6550302448346166,1.723366232301883
-0.8384028689638203,0.1496850232510365,-0.8253726846242948
-5.283143039807905,-5.071980074909808,-5.271708991638011
0.3735592046939651,0.46948746832259936,-0.9870942944876404
-2.8605871493999535,-2.5585014218395985,-2.444098531827424
1.877741168750994,1.9995016180925997,1.194528663325574
0.7777974156092746,0.9946377691188868,0.9624070212514955
-0.12833320546763716,-0.4175530235584084,-0.24259123730019994
-0.9874862721301971,-1.0842920058132277,-0.5888128684656868
-1.3694177369030305,-1.6966752588033973,-1.4348553543427123
3.369759890070849,3.036977024949433,2.6008762616800993
2.295028890018367,2.7923921015802904,2.1546606373914106
2.0440106953789154,1.842434990564536,1.6426004214404664
1.7965369450133855,1.4933794802612992,2.1376520601779703
1.3032297527735697,1.5895768010642701,1.6633597158273794
-1.2876263678789748,-1.2717337948320573,-1.1994466708724634
-1.2821413083310542,-1.5930637292501562,-2.0116465599733804
-5.229434787552568,-5.024946488547988,-5.406359272572558
0.015097798398787887,-0.26832655677003814,-0.1297133344600887
-3.035564589247839,-3.1706590654281985,-3.082210981435118
3.115646589011325,3.1361013382224243,2.8314423061043694
0.7071649403964155,1.0125216125480545,0.25870226513293915
-0.4949251462684021,-0.7198202018558728,-0.7694754877958339
1.3137402165162637,1.406072086472566,1.2680138557204934
0.7080154251446693,0.38929965888190665,0.12358406421341606
0.794593663082642,0.6068571137670311,0.5809328926836432
0.6723003549383932,0.9699758335135975,0.34672787212889844
0.42892142846613623,0.36183114825513485,0.39924537098862345
-4.173030091505842,-3.4124523791848893,-3.607436949738498
1.4193990692673495,1.954870590888273,1.5708094470474254
0.5984415141015162,0.5220648370506655,1.2468285591028607
-0.07842693017968472,0.3652313911991527,0.537270192403513
-1.951849160303361,-1.9333105522720242,-1.6554497945615552
1.2660453915841963,1.3503970926742674,0.5879658652438131
-0.9989520158785918,-1.2179096608534996,-1.0050347236809758
-3.2520246524971768,-3.1965890238897208,-2.981143724072613
0.3489144332527836,1.5836139315202846,0.8154492031097256
-2.4603272466495376,-2.842792294103681,-1.9466877434819612
