mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2213884194691976,0.028369121913166647,0.008898019790649414,0.002070108942693611,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8060607011722914,0.8246788143306569,0.8326674558130471,0.8211356571053319,0.011147356053368996,97
0.5762596130371094,0.014104597486308847,0.03658072153727213,0.004606356844623293,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8084675166695973,0.8252122742012118,0.8337425993848114,0.8224741300852069,0.010498588046819723,37
0.9814732869466146,0.04721130207492243,0.04455812772115072,0.005100532308276133,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.80776440456792,0.8267809724296561,0.8344359497763214,0.822993775591299,0.011213086874133452,15
0.17288311322530112,0.011943796550737287,0.005962212880452474,0.0005245059305046761,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8028109837973192,0.8272364260040321,0.828625930182959,0.8195577799947701,0.01185535231094748,141
0.5268913904825846,0.01621813820218951,0.02297075589497884,0.0033563025455184926,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8060431765207958,0.8287498389137047,0.8339991804396178,0.8229307319580395,0.012132079873855148,21
0.8764433066050211,0.02388118867640683,0.035886923472086586,0.005215856270538347,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8068421005952172,0.8292997587943473,0.8344882955372089,0.8235433849755912,0.011998052712797407,3
0.1588458220163981,0.0035817924609955368,0.007972160975138346,0.0023841445468937936,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8025997802109274,0.8229769769950006,0.8343943151561611,0.8199903574540297,0.013150742318916315,121
0.49478832880655926,0.0165034223153112,0.01986408233642578,0.001544015150255679,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8069677989323253,0.8270573539061284,0.8354238829114189,0.8231496785832908,0.011941234544714997,13
0.8057734171549479,0.012837207859710395,0.0335389773050944,0.0020155964992354504,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.806494757838074,0.8270743673726144,0.8359665458955287,0.8231785570354058,0.012343137809150162,9
0.18769637743631998,0.014060635684043353,0.009084542592366537,0.0023635142348003655,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8048934213907363,0.8235196468989012,0.8353557263349102,0.8212562648748493,0.012538744734304193,93
0.529940684636434,0.012051590103741823,0.020261685053507488,0.0008793885921799686,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8042064056795046,0.8253277813332387,0.8345080859635599,0.8213474243254343,0.012686748688860564,87
0.8311413923899332,0.02422337675991776,0.03400627772013346,0.000836377140523593,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.802800178576769,0.8247727264273447,0.8356343632360133,0.8210690894133755,0.013657930929384799,99
0.1599696477254232,0.002775759234396864,0.01274402936299642,0.0012179653243877353,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8017651282708051,0.8259515638651218,0.8338475097978617,0.8205214006445963,0.01364880472332203,107
0.5010099411010742,0.016007394261987516,0.02105577786763509,0.005770369438201074,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8049531590826473,0.825318927896359,0.8351080752759594,0.8217933874183219,0.012560568442633684,75
0.8530499935150146,0.0036171951185137025,0.03741168975830078,0.0030700120699447436,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8048717271382342,0.8249392454376931,0.8356856195869035,0.8218321973876103,0.012770129277567559,71
0.14763903617858887,0.003237165856785431,0.006993691126505534,0.001417325659810267,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.802778067068971,0.8220419125082095,0.8347018780014408,0.8198406191928737,0.013125463682174566,127
0.47042234738667804,0.011118096613993106,0.017584959665934246,0.0023921154582366476,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.8054361559653779,0.8252594301107622,0.8368180010362802,0.8225045290374734,0.012958836366388131,33
