feature,importance
일사량,0.8594726171095064
일조시간,0.03257465045835207
평균기온,0.02512027825072071
평균풍속,0.023630113654306523
총강수량,0.022977530805315175
평균습도,0.020448176680503454
평균운량,0.015061553544327328
총적설량,0.0007150794969682523
설비용량(MW),0.0
