feature,importance
일사량,0.5925524779558052
일조시간,0.2680429875671608
평균습도,0.04982402611103741
평균기온,0.024234056714876988
평균풍속,0.023627577249755716
총강수량,0.021099048484641007
평균운량,0.0192322493731153
총적설량,0.0012013507842535672
설비용량(MW),0.00018622575935392115
