feature,importance
일조시간,0.5393220841967389
평균습도,0.15766184184768842
일사량,0.07503290816156648
평균기온,0.06873636697393133
평균풍속,0.06864359099477478
평균운량,0.06002927679413856
총강수량,0.029822458275503963
총적설량,0.0007514727556575474
설비용량(MW),0.0
