날짜,발전기명,설비용량(MW),발전량_예측(MWh),평균기온,평균습도,총강수량,총적설량,평균풍속,일조시간,일사량,평균운량,위도,경도
2025-11-19,신보령태양광,4.038,2.7575294160000023,11.115083,64.625,2.2,0.0,5.2734966,6.2476525,0.021383999,62.791668,36.384039546857,126.490749942035
2025-11-13,인천태양광,1.575,0.797641320000001,9.870833,70.333336,0.0,0.0,4.0347123,6.5669584,0.030924,17.958334,37.5114279,126.6079808
2025-11-14,인천태양광,1.575,0.809620064000001,9.4645815,52.458332,0.0,0.0,2.915835,8.932,0.045684,0.8333333,37.5114279,126.6079808
2025-11-15,인천태양광,1.575,0.8473006000000008,11.391666,69.916664,0.0,0.0,2.891167,8.9183855,0.042804,25.625,37.5114279,126.6079808
2025-11-16,인천태양광,1.575,0.7772645780000007,10.542853,64.291664,0.2,0.0,6.539796,8.160372,0.032688,52.125,37.5114279,126.6079808
2025-11-17,인천태양광,1.575,0.7772922999999999,1.8938332,56.875,0.0,0.0,6.1786923,8.449427,0.035495996,25.166666,37.5114279,126.6079808
2025-11-18,인천태양광,1.575,0.7676229640000005,4.456333,59.625,0.0,0.0,2.7761834,9.193831,0.041436,19.708334,37.5114279,126.6079808
2025-11-19,인천태양광,1.575,0.7837279980000009,9.633416,63.416668,0.0,0.0,3.8091743,9.046258,0.033983998,40.458332,37.5114279,126.6079808
2025-11-13,인천아시아드태양광,2.743,4.632108775999974,7.691667,71.083336,0.0,0.0,1.1697719,6.6087146,0.034848,17.25,37.5642135,127.0016985
2025-11-14,인천아시아드태양광,2.743,4.684173995999975,6.7916675,56.625,0.0,0.0,1.1050576,8.904862,0.045827996,0.083333336,37.5642135,127.0016985
2025-11-15,인천아시아드태양광,2.743,4.671964173999975,8.914583,64.916664,0.0,0.0,0.74099916,8.844244,0.043164,23.166666,37.5642135,127.0016985
2025-11-16,인천아시아드태양광,2.743,4.412041155999984,9.52398,61.666668,0.0,0.0,3.9700148,8.130588,0.029592,56.958332,37.5642135,127.0016985
2025-11-17,인천아시아드태양광,2.743,4.654363271999977,-0.050583303,49.083332,0.0,0.0,4.255481,8.135771,0.036216002,21.375,37.5642135,127.0016985
2025-11-18,인천아시아드태양광,2.743,4.6468901679999775,0.989,58.125,0.0,0.0,1.838327,9.201139,0.041616,17.416666,37.5642135,127.0016985
2025-11-19,인천아시아드태양광,2.743,4.413230723999984,7.8452497,67.541664,0.0,0.0,1.9986897,8.988031,0.037872,46.791668,37.5642135,127.0016985
2025-11-13,서울태양광,1.301,0.8489584199999989,7.737501,72.375,0.0,0.0,1.299834,7.0106697,0.034596,18.041666,37.54394733,126.9196472
2025-11-14,서울태양광,1.301,0.922254781999998,6.9187493,57.041668,0.0,0.0,1.2139547,8.909029,0.045756,0.25,37.54394733,126.9196472
2025-11-15,서울태양광,1.301,0.8985474819999983,9.285418,64.5,0.0,0.0,0.9104276,8.8372555,0.043056,23.541666,37.54394733,126.9196472
2025-11-16,서울태양광,1.301,0.8356561499999987,9.678456,61.625,0.0,0.0,3.9882884,7.813429,0.029124,57.0,37.54394733,126.9196472
2025-11-17,서울태양광,1.301,0.9690165539999974,0.046916604,49.083332,0.0,0.0,4.255481,8.135771,0.036216002,21.375,37.54394733,126.9196472
2025-11-18,서울태양광,1.301,0.9596036959999978,1.0865002,58.125,0.0,0.0,1.838327,9.201139,0.041616,17.416666,37.54394733,126.9196472
2025-11-19,서울태양광,1.301,0.8237035619999988,7.942751,67.541664,0.0,0.0,1.9986897,8.988031,0.037872,46.791668,37.54394733,126.9196472
2025-11-13,서천태양광,3.844,2.214786523999997,12.733333,67.5,0.0,0.0,5.624288,9.0,0.042839997,7.0,36.1463852,126.5011901
2025-11-14,서천태양광,3.844,2.1900271159999973,11.566667,67.75,0.0,0.0,4.6030507,8.996726,0.044424,8.375,36.1463852,126.5011901
2025-11-15,서천태양광,3.844,2.088357935999996,12.537499,68.416664,0.0,0.0,1.9110491,8.795767,0.041543998,48.833332,36.1463852,126.5011901
2025-11-16,서천태양광,3.844,2.084527765999996,13.098793,68.833336,0.0,0.0,6.656124,8.967465,0.03816,50.708332,36.1463852,126.5011901
2025-11-17,서천태양광,3.844,1.8638805559999956,5.9546666,67.125,0.0,0.0,8.224721,1.2054782,0.018612,85.708336,36.1463852,126.5011901
2025-11-18,서천태양광,3.844,1.9134952179999931,8.2630005,61.458332,0.8000001,0.0,4.467149,7.9778924,0.030563999,76.375,36.1463852,126.5011901
2025-11-19,서천태양광,3.844,2.0183898799999924,11.115083,64.625,2.2,0.0,5.2734966,6.2476525,0.021383999,62.791668,36.1463852,126.5011901
2025-11-13,제주태양광,1.149,0.5843846399999997,15.129167,65.166664,0.0,0.0,5.3342443,9.029991,0.0468,7.7083335,33.5345853,126.5953756
2025-11-14,제주태양광,1.149,0.5871801599999996,13.737498,65.333336,0.0,0.0,5.017137,9.023541,0.050472002,1.2916666,33.5345853,126.5953756
2025-11-15,제주태양광,1.149,0.5854463999999996,14.375,57.25,0.0,0.0,2.4996188,9.0,0.050219998,11.625,33.5345853,126.5953756
2025-11-16,제주태양광,1.149,0.3759187199999998,14.157144,80.5,0.0,0.0,3.1662557,8.76333,0.036144,65.416664,33.5345853,126.5953756
2025-11-17,제주태양광,1.149,0.5550297600000001,6.4895,71.416664,1.5,0.0,6.7425704,1.4709935,0.018396,91.5,33.5345853,126.5953756
2025-11-18,제주태양광,1.149,0.3859833599999999,5.7457504,78.833336,0.9000001,0.0,3.097818,7.3712106,0.036431998,80.041664,33.5345853,126.5953756
2025-11-19,제주태양광,1.149,0.5203718400000006,7.6040826,75.166664,0.0,0.0,3.3643217,7.949074,0.032832,67.083336,33.5345853,126.5953756
2025-11-13,제주대태양광,1.087,0.8830431660000021,9.7875,80.625,0.0,0.0,2.4627378,9.049742,0.046944,7.875,33.4572918,126.5643222
2025-11-14,제주대태양광,1.087,0.9164781280000018,8.539584,82.666664,0.0,0.0,2.7358308,9.023252,0.051156,0.7083333,33.4572918,126.5643222
2025-11-15,제주대태양광,1.087,0.861805354000002,11.291667,66.458336,0.0,0.0,2.3385825,9.0,0.050688,7.0833335,33.4572918,126.5643222
2025-11-16,제주대태양광,1.087,0.7952767180000012,17.212313,72.083336,0.3,0.0,5.348158,9.0,0.039348,61.708332,33.4572918,126.5643222
2025-11-17,제주대태양광,1.087,0.6417490440000005,11.79275,68.416664,0.90000004,0.0,10.963174,0.7050384,0.017280001,96.583336,33.4572918,126.5643222
2025-11-18,제주대태양광,1.087,0.7280269620000017,11.44275,66.375,0.5,0.0,6.635265,8.252924,0.030744,85.625,33.4572918,126.5643222
2025-11-19,제주대태양광,1.087,0.7425516880000017,13.515667,62.5,1.5999999,0.0,7.0714397,6.7794337,0.027503999,77.583336,33.4572918,126.5643222
2025-11-13,제주성읍리태양광,1.994,2.8325045740000045,13.054168,74.125,0.0,0.0,5.6825094,8.736228,0.044568,6.9583335,33.41243322,126.8039684
2025-11-14,제주성읍리태양광,1.994,2.8565495960000042,11.439584,75.541664,0.0,0.0,5.234898,9.049153,0.051768,0.16666667,33.41243322,126.8039684
2025-11-15,제주성읍리태양광,1.994,2.835511468000004,12.075001,69.583336,0.0,0.0,2.93358,9.0,0.051048,2.75,33.41243322,126.8039684
2025-11-16,제주성읍리태양광,1.994,2.8726037520000056,14.346603,78.208336,0.0,0.0,2.840569,9.0,0.0387,54.958332,33.41243322,126.8039684
2025-11-17,제주성읍리태양광,1.994,2.620674156000003,6.6555,66.833336,0.90000004,0.0,5.24343,3.6709094,0.021564,89.875,33.41243322,126.8039684
2025-11-18,제주성읍리태양광,1.994,3.197929460000002,5.659666,71.166664,0.0,0.0,2.955055,8.913285,0.037332,67.916664,33.41243322,126.8039684
2025-11-19,제주성읍리태양광,1.994,3.159982236000003,7.3867497,74.0,0.0,0.0,3.8388689,8.164521,0.031788,62.416668,33.41243322,126.8039684
2025-11-13,세종태양광,0.327,0.12689720000000032,8.964583,76.791664,0.0,0.0,2.3161,8.947825,0.044928,1.7916666,36.4682813,127.2476897
2025-11-14,세종태양광,0.327,0.12582880000000024,7.868749,71.875,0.0,0.0,1.5611626,8.934408,0.047016002,1.7083334,36.4682813,127.2476897
2025-11-15,세종태양광,0.327,0.1268504000000003,10.033334,58.125,0.0,0.0,0.7522289,8.523433,0.044064,32.041668,36.4682813,127.2476897
2025-11-16,세종태양광,0.327,0.12268760000000026,9.965083,67.875,0.0,0.0,3.2193775,9.039516,0.040319998,51.5,36.4682813,127.2476897
2025-11-17,세종태양광,0.327,0.12739640000000022,0.6380832,57.166668,0.0,0.0,3.234461,7.060247,0.026856,48.5,36.4682813,127.2476897
2025-11-18,세종태양광,0.327,0.1287632000000002,1.8568331,70.833336,0.0,0.0,1.611416,8.925868,0.041616,49.75,36.4682813,127.2476897
2025-11-19,세종태양광,0.327,0.1145624000000002,5.6547503,79.958336,0.0,0.0,1.6424032,7.716388,0.024408,74.625,36.4682813,127.2476897
2025-11-13,여수엑스포태양광,2.218,2.1548947199999993,13.104167,61.708332,0.0,0.0,3.7363966,9.1518955,0.04806,4.7083335,34.7531967,127.754275
2025-11-14,여수엑스포태양광,2.218,2.1080140799999993,11.977084,57.333332,0.0,0.0,3.5992317,9.019631,0.050832,4.0416665,34.7531967,127.754275
2025-11-15,여수엑스포태양광,2.218,2.1995078399999985,13.485416,51.0,0.0,0.0,2.0632305,8.957415,0.043704,40.5,34.7531967,127.754275
2025-11-16,여수엑스포태양광,2.218,2.155596479999997,14.474418,68.5,0.0,0.0,3.2530692,7.8765182,0.030312,66.041664,34.7531967,127.754275
2025-11-17,여수엑스포태양광,2.218,1.926278879999999,5.7225823,63.75,0.0,0.0,7.9530606,5.444764,0.0261,69.958336,34.7531967,127.754275
2025-11-18,여수엑스포태양광,2.218,2.052324000000001,7.208,61.291668,0.0,0.0,4.032346,8.950122,0.045252,31.291666,34.7531967,127.754275
2025-11-19,여수엑스포태양광,2.218,2.0190552000000013,10.030917,66.791664,0.0,0.0,3.9782927,7.2595625,0.030456,45.708332,34.7531967,127.754275
2025-11-13,영흥태양광,8.6,5.429043767999992,11.508334,66.875,0.0,0.0,6.2611203,8.499792,0.035963997,13.5,37.2619,126.4573
2025-11-14,영흥태양광,8.6,5.388473159999993,10.766667,59.625,0.0,0.0,4.037657,8.955134,0.044856,2.4583333,37.2619,126.4573
2025-11-15,영흥태양광,8.6,5.152209399999993,13.168748,69.458336,0.0,0.0,4.1904926,8.477066,0.040788,24.541666,37.2619,126.4573
2025-11-16,영흥태양광,8.6,4.3343347240000085,11.917354,68.375,0.3,0.0,7.968635,8.683949,0.033552,52.583332,37.2619,126.4573
2025-11-17,영흥태양광,8.6,5.1802257059999945,4.1161666,66.166664,0.0,0.0,8.127351,6.393889,0.02538,49.958332,37.2619,126.4573
2025-11-18,영흥태양광,8.6,4.196390022000005,6.8369994,64.791664,0.3,0.0,4.118088,9.009121,0.038556,69.583336,37.2619,126.4573
2025-11-19,영흥태양광,8.6,4.382897772000006,10.503667,66.5,0.3,0.0,5.037302,8.888865,0.032039996,65.0,37.2619,126.4573
2025-11-13,예천태양광,2.006,1.4217246000000034,8.412499,79.0,0.0,0.0,2.140942,8.975637,0.04662,0.16666667,36.6577,128.4529
2025-11-14,예천태양광,2.006,1.4747684400000038,6.579167,65.25,0.0,0.0,1.9865795,8.932572,0.047916,0.0,36.6577,128.4529
2025-11-15,예천태양광,2.006,1.489333320000004,8.60625,57.25,0.0,0.0,1.3201212,8.703836,0.046295997,27.458334,36.6577,128.4529
2025-11-16,예천태양광,2.006,1.515852000000004,10.072689,56.083332,0.0,0.0,2.8037388,9.2743225,0.042732,29.5,36.6577,128.4529
2025-11-17,예천태양광,2.006,1.5042330000000046,0.34183344,44.541668,0.0,0.0,4.448157,9.2888365,0.033372,20.833334,36.6577,128.4529
2025-11-18,예천태양광,2.006,1.4790225600000044,0.8876667,60.0,0.0,0.0,2.1631765,8.963952,0.044136,19.875,36.6577,128.4529
2025-11-19,예천태양광,2.006,1.420463880000004,5.8230824,75.083336,0.0,0.0,1.8765295,8.755625,0.032796,62.958332,36.6577,128.4529
2025-11-13,구미태양광,0.992,0.6219673459999995,8.65,81.166664,0.0,0.0,2.302675,9.0464945,0.047016002,0.25,36.1512,128.4427
2025-11-14,구미태양광,0.992,0.6969215199999997,6.7687497,67.583336,0.0,0.0,2.043781,8.978612,0.048492,2.2083333,36.1512,128.4427
2025-11-15,구미태양광,0.992,0.7986680339999995,9.464583,58.541668,0.0,0.0,1.1192405,8.798219,0.046439998,35.958332,36.1512,128.4427
2025-11-16,구미태양광,0.992,0.7943043519999996,9.15725,58.416668,0.0,0.0,1.8545882,8.708113,0.039204,39.875,36.1512,128.4427
2025-11-17,구미태양광,0.992,0.7414144639999999,0.56991696,45.541668,0.0,0.0,4.4969106,4.8012786,0.02754,52.083332,36.1512,128.4427
2025-11-18,구미태양광,0.992,0.8404300679999994,0.7344999,56.666668,0.0,0.0,2.1261456,9.315115,0.044856,8.583333,36.1512,128.4427
2025-11-19,구미태양광,0.992,0.643159161999999,4.417834,75.333336,0.0,0.0,1.7282677,8.848351,0.031536,66.083336,36.1512,128.4427
2025-11-13,경상대태양광,0.905,0.7536055680000014,9.672918,70.083336,0.0,0.0,2.0131812,9.156716,0.048456,2.4166667,35.1791,128.1076
2025-11-14,경상대태양광,0.905,0.7383489120000013,7.8500004,65.75,0.0,0.0,2.4891558,9.040012,0.050076,4.25,35.1791,128.1076
2025-11-15,경상대태양광,0.905,0.7481482560000015,9.893749,56.833332,0.0,0.0,1.0312191,8.914433,0.04536,32.25,35.1791,128.1076
2025-11-16,경상대태양광,0.905,0.6678889920000007,9.896561,77.166664,0.0,0.0,1.3902868,8.211474,0.033552,61.791668,35.1791,128.1076
2025-11-17,경상대태양광,0.905,0.7350186240000007,3.329583,57.583332,0.0,0.0,2.4471853,7.9265056,0.033983998,70.708336,35.1791,128.1076
2025-11-18,경상대태양광,0.905,0.7896049920000008,2.2649996,69.666664,0.0,0.0,1.3926436,8.951864,0.0459,21.291666,35.1791,128.1076
2025-11-19,경상대태양광,0.905,0.5530230720000009,4.6108336,80.708336,0.0,0.0,1.8119447,6.7004194,0.031068,54.416668,35.1791,128.1076
2025-11-13,광양항세방태양광,3.0,2.495856000000005,12.341666,57.958332,0.0,0.0,2.0869136,9.151486,0.049032,2.75,34.9334,127.7591
2025-11-14,광양항세방태양광,3.0,2.480577600000005,11.006249,53.583332,0.0,0.0,2.3265312,9.039964,0.050651997,2.8333333,34.9334,127.7591
2025-11-15,광양항세방태양광,3.0,2.541177600000006,12.958332,49.083332,0.0,0.0,1.3447058,8.949453,0.044604,34.583332,34.9334,127.7591
2025-11-16,광양항세방태양광,3.0,2.5621632000000054,14.482646,65.208336,0.0,0.0,3.3191533,8.230802,0.036144,61.5,34.9334,127.7591
2025-11-17,광양항세방태양광,3.0,2.542022400000002,5.6900826,63.75,0.0,0.0,7.9530606,5.444764,0.0261,69.958336,34.9334,127.7591
2025-11-18,광양항세방태양광,3.0,2.565988800000002,7.1755004,61.291668,0.0,0.0,4.032346,8.950122,0.045252,31.291666,34.9334,127.7591
2025-11-19,광양항세방태양광,3.0,2.4897888000000044,9.998417,66.791664,0.0,0.0,3.9782927,7.2595625,0.030456,45.708332,34.9334,127.7591
2025-11-13,고흥만수상태양광,83.0,48.83754052800011,12.595834,64.833336,0.0,0.0,4.3671875,9.121561,0.049176,2.875,34.637,127.2639
2025-11-14,고흥만수상태양광,83.0,48.847450512000115,11.075,62.125,0.0,0.0,4.451639,9.0,0.050688,4.1666665,34.637,127.2639
2025-11-15,고흥만수상태양광,83.0,48.96489511200011,12.90625,55.875,0.0,0.0,1.1007117,8.99471,0.04248,40.416668,34.637,127.2639
2025-11-16,고흥만수상태양광,83.0,48.207335232000105,13.691916,71.291664,0.0,0.0,3.9012287,8.162503,0.03078,65.333336,34.637,127.2639
2025-11-17,고흥만수상태양광,83.0,48.23178225600011,5.515917,64.875,0.0,0.0,7.306473,6.514118,0.027396,73.0,34.637,127.2639
2025-11-18,고흥만수상태양광,83.0,53.421426240000145,6.584666,69.25,0.0,0.0,3.2740295,8.981035,0.04518,45.125,34.637,127.2639
2025-11-19,고흥만수상태양광,83.0,48.64578028800008,9.097166,70.625,0.0,0.0,3.683737,8.455305,0.033228,54.333332,34.637,127.2639
