날짜,발전기명,기온,상대습도,강수량,적설량,풍속,일조시간,일사량,운량(%),날씨코드,위도,경도
2025-11-13 09:00:00+09:00,당진태양광,14.95,71.0,0.0,0.0,5.5461698,1.0,0.522,19.0,0.0,37.05075,126.5103
2025-11-13 10:00:00+09:00,당진태양광,15.1,70.0,0.0,0.0,5.060632,1.0,1.1123999,11.0,0.0,37.05075,126.5103
2025-11-13 11:00:00+09:00,당진태양광,15.0,75.0,0.0,0.0,5.8249464,1.0,1.5804,10.0,0.0,37.05075,126.5103
2025-11-13 12:00:00+09:00,당진태양광,12.1,99.0,0.0,0.0,6.8425136,1.0,1.7135999,100.0,3.0,37.05075,126.5103
2025-11-13 13:00:00+09:00,당진태양광,11.1,99.0,0.0,0.0,6.8883963,0.47310263,0.9432,90.0,3.0,37.05075,126.5103
2025-11-13 14:00:00+09:00,당진태양광,11.7,86.0,0.0,0.0,5.948109,1.0,1.602,8.0,0.0,37.05075,126.5103
2025-11-13 15:00:00+09:00,당진태양광,12.2,78.0,0.0,0.0,6.105735,1.0,1.5156,12.0,0.0,37.05075,126.5103
2025-11-13 16:00:00+09:00,당진태양광,12.9,68.0,0.0,0.0,6.742403,1.0,0.99,14.0,0.0,37.05075,126.5103
2025-11-13 17:00:00+09:00,당진태양광,13.1,60.0,0.0,0.0,7.5802374,0.97320855,0.3924,6.0,0.0,37.05075,126.5103
2025-11-13 18:00:00+09:00,당진태양광,13.3,56.0,0.0,0.0,8.0062475,0.0,0.0216,7.0,0.0,37.05075,126.5103
2025-11-13 19:00:00+09:00,당진태양광,13.55,50.0,0.0,0.0,8.508819,0.0,0.0,23.0,1.0,37.05075,126.5103
2025-11-13 20:00:00+09:00,당진태양광,13.35,45.0,0.0,0.0,9.36376,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-13 21:00:00+09:00,당진태양광,12.4,48.0,0.0,0.0,9.588014,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-13 22:00:00+09:00,당진태양광,11.6,54.0,0.0,0.0,8.876937,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-13 23:00:00+09:00,당진태양광,11.3,57.0,0.0,0.0,8.658521,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 00:00:00+09:00,당진태양광,11.15,57.0,0.0,0.0,8.440379,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 01:00:00+09:00,당진태양광,11.05,55.0,0.0,0.0,7.907592,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 02:00:00+09:00,당진태양광,10.9,55.0,0.0,0.0,7.3979726,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 03:00:00+09:00,당진태양광,10.85,54.0,0.0,0.0,6.9375787,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 04:00:00+09:00,당진태양광,10.8,54.0,0.0,0.0,6.456005,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 05:00:00+09:00,당진태양광,10.8,54.0,0.0,0.0,5.7567353,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 06:00:00+09:00,당진태양광,10.8,54.0,0.0,0.0,5.515433,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 07:00:00+09:00,당진태양광,10.85,53.0,0.0,0.0,5.7306194,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 08:00:00+09:00,당진태양광,10.9,52.0,0.0,0.0,5.60803,0.0,0.0972,0.0,0.0,37.05075,126.5103
2025-11-14 09:00:00+09:00,당진태양광,11.05,51.0,0.0,0.0,5.4378304,1.0,0.6228,0.0,0.0,37.05075,126.5103
2025-11-14 10:00:00+09:00,당진태양광,11.15,50.0,0.0,0.0,5.420332,1.0,1.224,0.0,0.0,37.05075,126.5103
2025-11-14 11:00:00+09:00,당진태양광,11.3,51.0,0.0,0.0,5.3814497,1.0,1.7063999,0.0,0.0,37.05075,126.5103
2025-11-14 12:00:00+09:00,당진태양광,11.35,51.0,0.0,0.0,5.517246,1.0,1.9979999,0.0,0.0,37.05075,126.5103
2025-11-14 13:00:00+09:00,당진태양광,11.3,51.0,0.0,0.0,5.663921,1.0,2.07,0.0,0.0,37.05075,126.5103
2025-11-14 14:00:00+09:00,당진태양광,11.35,50.0,0.0,0.0,5.6727424,1.0,1.9152,0.0,0.0,37.05075,126.5103
2025-11-14 15:00:00+09:00,당진태양광,11.45,49.0,0.0,0.0,5.597321,1.0,1.5516,0.0,0.0,37.05075,126.5103
2025-11-14 16:00:00+09:00,당진태양광,11.6,50.0,0.0,0.0,5.448853,1.0,1.0152,0.0,0.0,37.05075,126.5103
2025-11-14 17:00:00+09:00,당진태양광,11.7,53.0,0.0,0.0,5.375872,0.95941085,0.3996,0.0,0.0,37.05075,126.5103
2025-11-14 18:00:00+09:00,당진태양광,11.9,54.0,0.0,0.0,5.3075423,0.0,0.018,0.0,0.0,37.05075,126.5103
2025-11-14 19:00:00+09:00,당진태양광,12.05,55.0,0.0,0.0,4.967897,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-14 20:00:00+09:00,당진태양광,12.2,56.0,0.0,0.0,4.6010866,0.0,0.0,25.0,1.0,37.05075,126.5103
2025-11-14 21:00:00+09:00,당진태양광,12.35,54.0,0.0,0.0,4.244997,0.0,0.0,33.0,1.0,37.05075,126.5103
2025-11-14 22:00:00+09:00,당진태양광,12.35,52.0,0.0,0.0,4.8259716,0.0,0.0,9.0,0.0,37.05075,126.5103
2025-11-14 23:00:00+09:00,당진태양광,12.05,56.0,0.0,0.0,4.4922156,0.0,0.0,5.0,0.0,37.05075,126.5103
2025-11-15 00:00:00+09:00,당진태양광,11.55,59.0,0.0,0.0,4.4384685,0.0,0.0,10.0,0.0,37.05075,126.5103
2025-11-15 01:00:00+09:00,당진태양광,11.15,57.0,0.0,0.0,4.2059484,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 02:00:00+09:00,당진태양광,10.9,58.0,0.0,0.0,4.1761227,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 03:00:00+09:00,당진태양광,10.7,55.0,0.0,0.0,4.2579336,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 04:00:00+09:00,당진태양광,10.55,49.0,0.0,0.0,3.6496572,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 05:00:00+09:00,당진태양광,10.5,47.0,0.0,0.0,3.4132097,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 06:00:00+09:00,당진태양광,10.5,48.0,0.0,0.0,2.716616,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 07:00:00+09:00,당진태양광,10.55,55.0,0.0,0.0,1.486607,0.0,0.0,0.0,0.0,37.05075,126.5103
2025-11-15 08:00:00+09:00,당진태양광,9.8,67.0,0.0,0.0,1.6124516,0.0,0.089999996,0.0,0.0,37.05075,126.5103
2025-11-15 09:00:00+09:00,당진태양광,9.65,70.0,0.0,0.0,1.7029386,1.0,0.6012,0.0,0.0,37.05075,126.5103
2025-11-15 10:00:00+09:00,당진태양광,9.9,68.0,0.0,0.0,1.2041595,1.0,1.1952,0.0,0.0,37.05075,126.5103
2025-11-15 11:00:00+09:00,당진태양광,10.3,65.0,0.0,0.0,0.6324555,1.0,1.6668,0.0,0.0,37.05075,126.5103
2025-11-15 12:00:00+09:00,당진태양광,10.7,63.0,0.0,0.0,0.42426407,1.0,1.9548,0.0,0.0,37.05075,126.5103
2025-11-15 13:00:00+09:00,당진태양광,11.1,61.0,0.0,0.0,0.5,1.0,1.9979999,19.0,0.0,37.05075,126.5103
2025-11-15 14:00:00+09:00,당진태양광,11.4,59.0,0.0,0.0,0.60827625,1.0,1.7135999,23.0,1.0,37.05075,126.5103
2025-11-15 15:00:00+09:00,당진태양광,11.75,59.0,0.0,0.0,0.5830952,1.0,1.3859999,18.0,0.0,37.05075,126.5103
2025-11-15 16:00:00+09:00,당진태양광,12.0,59.0,0.0,0.0,0.5,1.0,0.9036,19.0,0.0,37.05075,126.5103
2025-11-15 17:00:00+09:00,당진태양광,12.2,59.0,0.0,0.0,0.22360681,0.9460843,0.342,18.0,0.0,37.05075,126.5103
2025-11-15 18:00:00+09:00,당진태양광,12.4,60.0,0.0,0.0,0.41231057,0.0,0.0144,22.0,1.0,37.05075,126.5103
2025-11-15 19:00:00+09:00,당진태양광,12.55,62.0,0.0,0.0,1.3038404,0.0,0.0,40.0,1.0,37.05075,126.5103
2025-11-15 20:00:00+09:00,당진태양광,12.4,64.0,0.0,0.0,2.5317976,0.0,0.0,40.0,1.0,37.05075,126.5103
2025-11-15 21:00:00+09:00,당진태양광,12.3,66.0,0.0,0.0,3.1064448,0.0,0.0,38.0,1.0,37.05075,126.5103
2025-11-15 22:00:00+09:00,당진태양광,12.45,66.0,0.0,0.0,3.0463092,0.0,0.0,29.0,1.0,37.05075,126.5103
2025-11-15 23:00:00+09:00,당진태양광,12.6,64.0,0.0,0.0,3.3120992,0.0,0.0,44.0,1.0,37.05075,126.5103
2025-11-16 00:00:00+09:00,당진태양광,12.6,67.0,0.0,0.0,3.275668,0.0,0.0,36.0,1.0,37.05075,126.5103
2025-11-16 01:00:00+09:00,당진태양광,12.65,70.0,0.0,0.0,3.4176016,0.0,0.0,48.0,1.0,37.05075,126.5103
2025-11-16 02:00:00+09:00,당진태양광,12.6,72.0,0.0,0.0,3.765634,0.0,0.0,63.0,2.0,37.05075,126.5103
2025-11-16 03:00:00+09:00,당진태양광,12.45,75.0,0.0,0.0,4.2107005,0.0,0.0,46.0,1.0,37.05075,126.5103
2025-11-16 04:00:00+09:00,당진태양광,10.3955,63.0,0.0,0.0,2.1095023,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-16 05:00:00+09:00,당진태양광,10.0955,62.0,0.0,0.0,2.2472205,0.0,0.0,12.0,1.0,37.05075,126.5103
2025-11-16 06:00:00+09:00,당진태양광,9.8955,61.0,0.0,0.0,2.2825425,0.0,0.0,33.0,1.0,37.05075,126.5103
2025-11-16 07:00:00+09:00,당진태양광,9.7955,60.0,0.0,0.0,2.3323808,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-16 08:00:00+09:00,당진태양광,9.7455,59.0,0.0,0.0,2.3706536,0.0,0.089999996,37.0,1.0,37.05075,126.5103
2025-11-16 09:00:00+09:00,당진태양광,10.0455,52.0,0.0,0.0,2.607681,1.0,0.5688,16.0,1.0,37.05075,126.5103
2025-11-16 10:00:00+09:00,당진태양광,11.1455,48.0,0.0,0.0,2.3600845,1.0,1.0368,18.0,1.0,37.05075,126.5103
2025-11-16 11:00:00+09:00,당진태양광,12.6455,44.0,0.0,0.0,2.0518284,1.0,1.4904,20.0,1.0,37.05075,126.5103
2025-11-16 12:00:00+09:00,당진태양광,13.945499,41.0,0.0,0.0,1.746425,1.0,1.8144,22.0,1.0,37.05075,126.5103
2025-11-16 13:00:00+09:00,당진태양광,14.7955,41.0,0.0,0.0,2.0880613,1.0,1.926,15.0,0.0,37.05075,126.5103
2025-11-16 14:00:00+09:00,당진태양광,15.3955,42.0,0.0,0.0,3.3301651,1.0,1.8216,7.0,0.0,37.05075,126.5103
2025-11-16 15:00:00+09:00,당진태양광,15.695499,46.0,0.0,0.0,4.327817,1.0,1.5048,0.0,0.0,37.05075,126.5103
2025-11-16 16:00:00+09:00,당진태양광,15.5455,53.0,0.0,0.0,4.560702,1.0,0.9936,15.0,2.0,37.05075,126.5103
2025-11-16 17:00:00+09:00,당진태양광,15.0955,62.0,0.0,0.0,4.4204073,0.9270836,0.42479998,31.0,2.0,37.05075,126.5103
2025-11-16 18:00:00+09:00,당진태양광,14.695499,69.0,0.0,0.0,4.1231055,0.05622587,0.0576,46.0,2.0,37.05075,126.5103
2025-11-16 19:00:00+09:00,당진태양광,14.4955,74.0,0.0,0.0,3.9698868,0.0,0.0,45.0,1.0,37.05075,126.5103
2025-11-16 20:00:00+09:00,당진태양광,14.3455,78.0,0.0,0.0,3.9824615,0.0,0.0,44.0,1.0,37.05075,126.5103
2025-11-16 21:00:00+09:00,당진태양광,13.8455,79.0,0.0,0.0,3.3615472,0.0,0.0,43.0,1.0,37.05075,126.5103
2025-11-16 22:00:00+09:00,당진태양광,12.8455,76.0,0.2,0.0,2.807134,0.0,0.0,62.0,3.0,37.05075,126.5103
2025-11-16 23:00:00+09:00,당진태양광,11.4955,70.0,0.2,0.0,5.6222773,0.0,0.0,80.0,3.0,37.05075,126.5103
2025-11-17 00:00:00+09:00,당진태양광,10.2455,65.0,0.2,0.0,8.287943,0.0,0.0,99.0,3.0,37.05075,126.5103
2025-11-17 01:00:00+09:00,당진태양광,9.1455,61.0,0.0,0.0,8.761849,0.0,0.0,99.0,3.0,37.05075,126.5103
2025-11-17 02:00:00+09:00,당진태양광,8.1455,58.0,0.0,0.0,8.241965,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 03:00:00+09:00,당진태양광,7.2955,56.0,0.0,0.0,7.5716577,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 04:00:00+09:00,당진태양광,6.6454997,56.0,0.0,0.0,7.2945185,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 05:00:00+09:00,당진태양광,6.1454997,56.0,0.0,0.0,6.8505473,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 06:00:00+09:00,당진태양광,5.6955,57.0,0.0,0.0,6.5734315,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 07:00:00+09:00,당진태양광,5.2454996,57.0,0.0,0.0,6.313477,0.0,0.0,99.0,3.0,37.05075,126.5103
2025-11-17 08:00:00+09:00,당진태양광,4.8954997,57.0,0.0,0.0,6.0835843,0.0,0.0648,99.0,3.0,37.05075,126.5103
2025-11-17 09:00:00+09:00,당진태양광,4.6955,57.0,0.0,0.0,6.1741395,0.0,0.2556,98.0,3.0,37.05075,126.5103
2025-11-17 10:00:00+09:00,당진태양광,4.7955,57.0,0.0,0.0,6.6573267,0.21266213,0.504,97.0,3.0,37.05075,126.5103
2025-11-17 11:00:00+09:00,당진태양광,5.0455,57.0,0.0,0.0,7.648529,0.8361475,0.792,95.0,3.0,37.05075,126.5103
2025-11-17 12:00:00+09:00,당진태양광,5.2454996,58.0,0.0,0.0,8.421994,1.0,1.0044,94.0,3.0,37.05075,126.5103
2025-11-17 13:00:00+09:00,당진태양광,5.2454996,59.0,0.0,0.0,8.786353,1.0,1.0728,96.0,3.0,37.05075,126.5103
2025-11-17 14:00:00+09:00,당진태양광,5.0955,61.0,0.0,0.0,8.786353,1.0,1.0008,98.0,3.0,37.05075,126.5103
2025-11-17 15:00:00+09:00,당진태양광,4.9455,62.0,0.0,0.0,8.852683,1.0,0.7884,100.0,3.0,37.05075,126.5103
2025-11-17 16:00:00+09:00,당진태양광,4.7454996,62.0,0.0,0.0,8.927485,0.6353489,0.4644,100.0,3.0,37.05075,126.5103
2025-11-17 17:00:00+09:00,당진태양광,4.4455,62.0,0.0,0.0,9.14385,0.0,0.1584,100.0,3.0,37.05075,126.5103
2025-11-17 18:00:00+09:00,당진태양광,4.1955,62.0,0.0,0.0,9.068627,0.0,0.0144,100.0,3.0,37.05075,126.5103
2025-11-17 19:00:00+09:00,당진태양광,3.9455001,62.0,0.0,0.0,8.84138,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 20:00:00+09:00,당진태양광,3.7455,62.0,0.0,0.0,8.417245,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 21:00:00+09:00,당진태양광,3.5955,63.0,0.0,0.0,8.091971,0.0,0.0,100.0,3.0,37.05075,126.5103
2025-11-17 22:00:00+09:00,당진태양광,3.5955,65.0,0.0,0.0,7.920228,0.0,0.0,91.0,85.0,37.05075,126.5103
2025-11-17 23:00:00+09:00,당진태양광,3.7455,67.0,0.0,0.0,7.6844,0.0,0.0,83.0,85.0,37.05075,126.5103
2025-11-18 00:00:00+09:00,당진태양광,3.7455,68.0,0.0,0.0,7.462574,0.0,0.0,74.0,85.0,37.05075,126.5103
2025-11-18 01:00:00+09:00,당진태양광,3.5455,68.0,0.0,0.0,7.023532,0.0,0.0,72.0,2.0,37.05075,126.5103
2025-11-18 02:00:00+09:00,당진태양광,3.2955,68.0,0.0,0.0,6.6309876,0.0,0.0,69.0,2.0,37.05075,126.5103
2025-11-18 03:00:00+09:00,당진태양광,3.0955,68.0,0.0,0.0,6.356886,0.0,0.0,67.0,2.0,37.05075,126.5103
2025-11-18 04:00:00+09:00,당진태양광,4.4954996,66.0,0.0,0.0,6.3812227,0.0,0.0,90.0,3.0,37.05075,126.5103
2025-11-18 05:00:00+09:00,당진태양광,4.3455,67.0,0.0,0.0,5.5036354,0.0,0.0,87.0,3.0,37.05075,126.5103
2025-11-18 06:00:00+09:00,당진태양광,4.2955,68.0,0.0,0.0,4.808326,0.0,0.0,84.0,3.0,37.05075,126.5103
2025-11-18 07:00:00+09:00,당진태양광,4.4455,67.0,0.0,0.0,4.1,0.0,0.0,74.0,2.0,37.05075,126.5103
2025-11-18 08:00:00+09:00,당진태양광,4.6955,65.0,0.0,0.0,3.3376637,0.14656888,0.107999995,65.0,2.0,37.05075,126.5103
2025-11-18 09:00:00+09:00,당진태양광,4.9455,63.0,0.0,0.0,2.9274566,1.0,0.4176,55.0,2.0,37.05075,126.5103
2025-11-18 10:00:00+09:00,당진태양광,5.0955,62.0,0.0,0.0,2.942788,1.0,0.7884,59.0,2.0,37.05075,126.5103
2025-11-18 11:00:00+09:00,당진태양광,5.1955,62.0,0.0,0.0,3.2015622,1.0,1.1628,64.0,2.0,37.05075,126.5103
2025-11-18 12:00:00+09:00,당진태양광,5.3455,62.0,0.0,0.0,3.5114102,1.0,1.4508,68.0,2.0,37.05075,126.5103
2025-11-18 13:00:00+09:00,당진태양광,5.5955,62.0,0.0,0.0,3.8013155,1.0,1.584,56.0,1.0,37.05075,126.5103
2025-11-18 14:00:00+09:00,당진태양광,5.8954997,61.0,0.0,0.0,4.0496917,1.0,1.5408,45.0,1.0,37.05075,126.5103
2025-11-18 15:00:00+09:00,당진태양광,6.1454997,61.0,0.0,0.0,4.20119,1.0,1.3104,33.0,1.0,37.05075,126.5103
2025-11-18 16:00:00+09:00,당진태양광,6.1955,61.0,0.0,0.0,4.0459857,1.0,0.8928,43.0,2.0,37.05075,126.5103
2025-11-18 17:00:00+09:00,당진태양광,6.1955,62.0,0.0,0.0,3.8288383,0.903042,0.396,54.0,2.0,37.05075,126.5103
2025-11-18 18:00:00+09:00,당진태양광,6.2454996,62.0,0.0,0.0,3.538361,0.0533157,0.053999998,64.0,2.0,37.05075,126.5103
2025-11-18 19:00:00+09:00,당진태양광,6.5455,61.0,0.0,0.0,3.3970573,0.0,0.0,75.0,3.0,37.05075,126.5103
2025-11-18 20:00:00+09:00,당진태양광,6.8954997,60.0,0.0,0.0,3.2202482,0.0,0.0,85.0,3.0,37.05075,126.5103
2025-11-18 21:00:00+09:00,당진태양광,7.1454997,59.0,0.0,0.0,3.1064448,0.0,0.0,96.0,3.0,37.05075,126.5103
2025-11-18 22:00:00+09:00,당진태양광,7.0955,60.0,0.0,0.0,3.0805843,0.0,0.0,90.0,2.0,37.05075,126.5103
2025-11-18 23:00:00+09:00,당진태양광,6.9455,61.0,0.0,0.0,3.1144822,0.0,0.0,84.0,2.0,37.05075,126.5103
2025-11-19 00:00:00+09:00,당진태양광,6.7454996,62.0,0.0,0.0,3.0413814,0.0,0.0,78.0,2.0,37.05075,126.5103
2025-11-19 01:00:00+09:00,당진태양광,6.5955,61.0,0.0,0.0,2.8999999,0.0,0.0,67.0,2.0,37.05075,126.5103
2025-11-19 02:00:00+09:00,당진태양광,6.3954997,60.0,0.0,0.0,2.6907248,0.0,0.0,57.0,2.0,37.05075,126.5103
2025-11-19 03:00:00+09:00,당진태양광,6.2955,59.0,0.0,0.0,2.408319,0.0,0.0,46.0,2.0,37.05075,126.5103
2025-11-19 04:00:00+09:00,당진태양광,6.3455,60.0,0.0,0.0,2.1931713,0.0,0.0,53.0,2.0,37.05075,126.5103
2025-11-19 05:00:00+09:00,당진태양광,6.4954996,62.0,0.0,0.0,1.9723084,0.0,0.0,61.0,2.0,37.05075,126.5103
2025-11-19 06:00:00+09:00,당진태양광,6.5455,65.0,0.0,0.0,1.4560219,0.0,0.0,68.0,2.0,37.05075,126.5103
2025-11-19 07:00:00+09:00,당진태양광,6.2454996,69.0,0.0,0.0,0.5830952,0.0,0.0,76.0,3.0,37.05075,126.5103
2025-11-19 08:00:00+09:00,당진태양광,5.8455,73.0,0.0,0.0,1.8601075,0.0,0.053999998,84.0,3.0,37.05075,126.5103
2025-11-19 09:00:00+09:00,당진태양광,5.6955,75.0,0.0,0.0,3.0413814,0.0,0.21599999,92.0,3.0,37.05075,126.5103
2025-11-19 10:00:00+09:00,당진태양광,5.9954996,74.0,0.0,0.0,3.3421547,0.016091283,0.4104,92.0,3.0,37.05075,126.5103
2025-11-19 11:00:00+09:00,당진태양광,6.5955,71.0,0.0,0.0,3.0232432,0.24993216,0.6228,93.0,3.0,37.05075,126.5103
2025-11-19 12:00:00+09:00,당진태양광,7.2955,68.0,0.0,0.0,2.505993,0.59506345,0.8244,93.0,3.0,37.05075,126.5103
2025-11-19 13:00:00+09:00,당진태양광,8.0955,67.0,0.0,0.0,1.4764823,1.0,1.0152,84.0,2.0,37.05075,126.5103
2025-11-19 14:00:00+09:00,당진태양광,8.9955,66.0,0.0,0.0,0.1,1.0,1.1231999,75.0,2.0,37.05075,126.5103
2025-11-19 15:00:00+09:00,당진태양광,9.7955,65.0,0.0,0.0,1.0,1.0,1.0188,66.0,2.0,37.05075,126.5103
2025-11-19 16:00:00+09:00,당진태양광,10.3955,65.0,0.0,0.0,2.1377556,1.0,0.6876,64.0,2.0,37.05075,126.5103
2025-11-19 17:00:00+09:00,당진태양광,10.8955,65.0,0.0,0.0,3.7054014,0.8918478,0.2844,62.0,2.0,37.05075,126.5103
2025-11-19 18:00:00+09:00,당진태양광,11.1455,66.0,0.0,0.0,4.6872168,0.0034750965,0.036,60.0,2.0,37.05075,126.5103
2025-11-19 19:00:00+09:00,당진태양광,11.0955,68.0,0.0,0.0,4.648656,0.0,0.0,56.0,2.0,37.05075,126.5103
2025-11-19 20:00:00+09:00,당진태양광,10.7955,70.0,0.0,0.0,4.031129,0.0,0.0,53.0,2.0,37.05075,126.5103
2025-11-19 21:00:00+09:00,당진태양광,10.5455,71.0,0.0,0.0,3.6124785,0.0,0.0,49.0,2.0,37.05075,126.5103
2025-11-19 22:00:00+09:00,당진태양광,10.3955,71.0,0.0,0.0,3.405877,0.0,0.0,47.0,2.0,37.05075,126.5103
2025-11-19 23:00:00+09:00,당진태양광,10.2955,71.0,0.0,0.0,3.2202482,0.0,0.0,46.0,2.0,37.05075,126.5103
2025-11-20 00:00:00+09:00,당진태양광,10.3455,71.0,0.0,0.0,3.0805843,0.0,0.0,44.0,2.0,37.05075,126.5103
2025-11-20 01:00:00+09:00,당진태양광,10.5955,70.0,0.0,0.0,3.1144822,0.0,0.0,46.0,2.0,37.05075,126.5103
2025-11-20 02:00:00+09:00,당진태양광,10.945499,69.0,0.0,0.0,3.3421547,0.0,0.0,47.0,2.0,37.05075,126.5103
2025-11-20 03:00:00+09:00,당진태양광,11.2955,68.0,0.0,0.0,3.6055512,0.0,0.0,49.0,2.0,37.05075,126.5103
2025-11-20 04:00:00+09:00,당진태양광,11.4955,68.0,0.0,0.0,3.6891732,0.0,0.0,55.0,2.0,37.05075,126.5103
2025-11-20 05:00:00+09:00,당진태양광,11.695499,69.0,0.0,0.0,3.720215,0.0,0.0,60.0,2.0,37.05075,126.5103
2025-11-20 06:00:00+09:00,당진태양광,11.8455,69.0,0.0,0.0,3.7013512,0.0,0.0,66.0,2.0,37.05075,126.5103
2025-11-20 07:00:00+09:00,당진태양광,12.0455,69.0,0.0,0.0,3.764306,0.0,0.0,64.0,2.0,37.05075,126.5103
2025-11-20 08:00:00+09:00,당진태양광,12.2955,68.0,0.0,0.0,3.8288383,0.09336015,0.1044,62.0,2.0,37.05075,126.5103
2025-11-13 09:00:00+09:00,울산태양광#1,11.35,52.0,0.0,0.0,3.5846896,1.0,0.7272,42.0,1.0,35.47765,129.3808
2025-11-13 10:00:00+09:00,울산태양광#1,12.95,48.0,0.0,0.0,3.49285,1.0,1.188,33.0,1.0,35.47765,129.3808
2025-11-13 11:00:00+09:00,울산태양광#1,15.05,42.0,0.0,0.0,4.031129,1.0,1.8756,36.0,1.0,35.47765,129.3808
2025-11-13 12:00:00+09:00,울산태양광#1,16.35,39.0,0.0,0.0,4.606517,1.0,2.0232,3.0,0.0,35.47765,129.3808
2025-11-13 13:00:00+09:00,울산태양광#1,17.1,41.0,0.0,0.0,5.0159745,1.0,2.1815999,0.0,0.0,35.47765,129.3808
2025-11-13 14:00:00+09:00,울산태양광#1,17.6,41.0,0.0,0.0,3.757659,1.0,1.9656,0.0,0.0,35.47765,129.3808
2025-11-13 15:00:00+09:00,울산태양광#1,17.9,43.0,0.0,0.0,3.8013155,1.0,1.5444,0.0,0.0,35.47765,129.3808
2025-11-13 16:00:00+09:00,울산태양광#1,17.7,46.0,0.0,0.0,3.8948684,1.0,0.9756,0.0,0.0,35.47765,129.3808
2025-11-13 17:00:00+09:00,울산태양광#1,16.45,56.0,0.0,0.0,3.176476,0.84416986,0.342,0.0,0.0,35.47765,129.3808
2025-11-13 18:00:00+09:00,울산태양광#1,15.15,65.0,0.0,0.0,2.4207437,0.0,0.0072,0.0,0.0,35.47765,129.3808
2025-11-13 19:00:00+09:00,울산태양광#1,14.05,71.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,35.47765,129.3808
2025-11-13 20:00:00+09:00,울산태양광#1,13.25,75.0,0.0,0.0,2.745906,0.0,0.0,0.0,0.0,35.47765,129.3808
2025-11-13 21:00:00+09:00,울산태양광#1,12.15,77.0,0.0,0.0,3.535534,0.0,0.0,0.0,0.0,35.47765,129.3808
2025-11-13 22:00:00+09:00,울산태양광#1,11.35,80.0,0.0,0.0,3.9051251,0.0,0.0,1.0,0.0,35.47765,129.3808
2025-11-13 23:00:00+09:00,울산태양광#1,10.9,79.0,0.0,0.0,4.62277,0.0,0.0,1.0,0.0,35.47765,129.3808
2025-11-14 00:00:00+09:00,울산태양광#1,10.45,77.0,0.0,0.0,5.4405885,0.0,0.0,2.0,0.0,35.47765,129.3808
2025-11-14 01:00:00+09:00,울산태양광#1,9.9,74.0,0.0,0.0,6.1611686,0.0,0.0,3.0,0.0,35.47765,129.3808
2025-11-14 02:00:00+09:00,울산태양광#1,9.55,72.0,0.0,0.0,6.074537,0.0,0.0,3.0,0.0,35.47765,129.3808
2025-11-14 03:00:00+09:00,울산태양광#1,9.3,73.0,0.0,0.0,5.818075,0.0,0.0,2.0,0.0,35.47765,129.3808
2025-11-14 04:00:00+09:00,울산태양광#1,9.1,72.0,0.0,0.0,5.866856,0.0,0.0,0.0,0.0,35.47765,129.3808
2025-11-14 05:00:00+09:00,울산태양광#1,8.95,72.0,0.0,0.0,5.7454333,0.0,0.0,3.0,0.0,35.47765,129.3808
2025-11-14 06:00:00+09:00,울산태양광#1,8.85,72.0,0.0,0.0,5.6938567,0.0,0.0,6.0,0.0,35.47765,129.3808
2025-11-14 07:00:00+09:00,울산태양광#1,8.7,73.0,0.0,0.0,5.507268,0.0,0.0,3.0,0.0,35.47765,129.3808
2025-11-14 08:00:00+09:00,울산태양광#1,9.2,71.0,0.0,0.0,5.8137765,0.2558365,0.198,3.0,0.0,35.47765,129.3808
2025-11-14 09:00:00+09:00,울산태양광#1,10.9,66.0,0.0,0.0,5.769748,1.0,0.7956,6.0,0.0,35.47765,129.3808
