,0
일조시간,1.428862273300001
일사량,0.9907004009695312
평균습도,0.5897732904862746
총적설량,0.36111042340102384
평균운량,0.237165700273522
총강수량,0.18031128051757364
평균기온,0.14582469945965496
설비용량(MW),0.09286869766417497
평균풍속,0.006771237014429754
