,0
일사량,51.719277995935656
일조시간,34.84130206705263
평균풍속,12.961700359346288
평균습도,12.659707895636643
평균기온,10.939329695204076
총강수량,5.266043078874116
평균운량,4.8139485561352116
총적설량,2.4707223921039176
설비용량(MW),0.0
