feature,importance
일조시간,0.542356570331494
일사량,0.2707699357223812
총강수량,0.04938508662589738
평균습도,0.046416816461650606
평균기온,0.03776744848644888
평균운량,0.0284196784684023
평균풍속,0.023121552942848664
총적설량,0.0017629109608768702
설비용량(MW),0.0
